-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.497276,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.420955,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422976,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423362,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422964,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423199,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423324,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422647,0,600
-107.5,False,0,,0.016323,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438505,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422977,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423026,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422866,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423334,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422755,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423501,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423638,0,600
-107.0,False,0,,0.017086,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438624,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423035,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423145,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423343,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42298,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423104,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423661,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423284,0,600
-107.0,False,0,,0.017991,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438423,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423247,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42328,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423004,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423286,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423152,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422986,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423234,0,600
-106.5,False,0,,0.017503,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438627,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422494,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423363,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423231,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422974,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423259,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423269,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422789,0,600
-107.0,False,0,,0.017745,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438469,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423199,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423033,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423224,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423082,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423088,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423247,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423585,0,600
-107.0,False,0,,0.017479,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438201,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422927,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422855,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423403,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423015,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422945,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42335,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423205,0,600
-107.0,False,0,,0.017537,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438468,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423286,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422968,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423289,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422894,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423248,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422941,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423395,0,600
-107.0,False,0,,0.017847,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438519,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422651,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423467,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423006,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423019,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423334,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422952,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423186,0,600
-107.0,False,0,,0.018153,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438912,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423098,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42288,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42323,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423144,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423398,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422879,0,600
-107.0,False,0,,0.017926,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438579,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42288,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422893,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423277,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422978,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423237,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423042,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42328,0,600
-107.0,False,0,,0.016932,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438516,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423061,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422816,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423199,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423283,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422866,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423309,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423172,0,600
-107.0,False,0,,0.017939,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438543,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423046,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423055,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423238,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423285,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423275,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422544,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423322,0,600
-107.0,False,0,,0.018241,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438666,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423147,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423137,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423041,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423123,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422906,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42322,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.4233,0,600
-107.0,False,0,,0.017859,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438827,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422993,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423328,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423297,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422912,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423304,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423307,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422927,0,600
-107.5,False,0,,0.018076,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438376,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423201,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42302,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423205,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422955,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422841,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423323,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423242,0,600
-107.0,False,0,,0.017605,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438493,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423211,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423149,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422846,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423163,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423013,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422828,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42438,0,600
-107.0,False,0,,0.016802,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438352,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.4233,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423178,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422906,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422807,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423189,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.420923,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423139,0,600
-107.0,False,0,,0.018031,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438691,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422703,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423241,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423158,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422779,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423369,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423308,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422753,0,600
-107.0,False,0,,0.017981,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438411,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422925,0,600
-73.0,True,2,ffffffffffffffffffffffffffffffffffffffffffffffe8200282002820,0.426064,0,600
-72.0,False,0,002c100140800a0c00d0200692002c1003490012080120801208012c8009,0.422161,0,600
-73.0,False,1,704004820028200382002820038200282002c1001e0800e0400502006820,0.424124,0,600
-137.0,False,0,00140c00a0800b040050200281002510012180120800e040090400904005,0.421753,0,600
-69.0,False,8,6820028200282002820028200282002c100140801208012080120800a080,0.430635,0,600
-74.0,False,0,00b0400d040050200282002820028200282003c100000000000000000000,0.425715,0,600
-82.0,False,0,,0.017742,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438436,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423338,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422918,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423339,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423058,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423095,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422512,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423201,0,600
-107.5,False,0,,0.018078,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438346,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423326,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422963,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422771,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423328,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422953,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422937,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423439,0,600
-107.5,False,0,,0.017397,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.438563,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42333,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423222,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423408,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.422784,0,600
-41.5,False,0,fffffffffffffffffffffffffffffffffffffffffffffffffe82002c1002,0.422947,0,600
-74.0,False,41,120800e0c0098400d240070400782006920038180249001c0800e0400702,0.423075,0,600
-72.0,False,0,2003c100349001c9001c1001c9001c5001e0801a4800f0600d2400704007,0.428375,0,600
-74.5,False,0,,0.018756,0,600
-98.0,False,0,fd801c1001c1001c100141001c10014100160800e0800a0800e2800b0400,0.445426,0,600
-74.0,False,12,078200292003c1001c100145001c1001e0801a4800f0400d240072400783,0.426252,0,600
-74.0,False,0,2004c2006920026100249001308012c80098000000000000000000000000,0.424604,0,600
-74.5,True,63,1000000000000000000000700003d8009018fe00000000fffffe40bfffff,0.424094,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.42311,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423182,0,600
-74.5,True,63,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0.423248,0,600
